"latitud_grados","longitud_grados","altura_mts","estacion_codigo","muestra_UTC","temperatura_centigrados","humedad_porcentaje","puntoRocio_centigrados","velocidadViento_km_hora","direccionViento_grados","presion_hPa","precipitacion24horas_mm","precipitacion6horas_mm","precipitacion1hora_mm","precipitacion10minutos_mm"
-31.2033,-59.9712,30,"BOL91001",20181121001000,21.9,75,17.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.2033,-59.9712,30,"BOL91001",20181121002000,21.4,77,17.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.2033,-59.9712,30,"BOL91001",20181121003000,20.9,77,16.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.2033,-59.9712,30,"BOL91001",20181121004000,20.7,78,16.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.2033,-59.9712,30,"BOL91001",20181121005000,20.5,79,16.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.5181,-59.8411,90,"BOL91002",20181121000000,21,74,16.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.5181,-59.8411,90,"BOL91002",20181121001000,20.5,75,16,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.5181,-59.8411,90,"BOL91002",20181121002000,20.2,77,16.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.5181,-59.8411,90,"BOL91002",20181121003000,19.9,79,16.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.5181,-59.8411,90,"BOL91002",20181121004000,19.5,80,15.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.5181,-59.8411,90,"BOL91002",20181121005000,19.1,81,15.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.555,-59.209,68,"BOL91004",20181121000000,22.1,6,-18,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.555,-59.209,68,"BOL91004",20181121001000,21.8,3,-26,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.555,-59.209,68,"BOL91004",20181121003000,21,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.555,-59.209,68,"BOL91004",20181121004000,20.6,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.555,-59.209,68,"BOL91004",20181121005000,20.4,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9183,-60.4211,101,"BOL91005",20181121000000,20.9,67,14.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9183,-60.4211,101,"BOL91005",20181121001000,20.8,68,14.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9183,-60.4211,101,"BOL91005",20181121002000,20.5,69,14.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9183,-60.4211,101,"BOL91005",20181121003000,20.3,71,14.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9183,-60.4211,101,"BOL91005",20181121004000,20,73,15,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9183,-60.4211,101,"BOL91005",20181121005000,20,74,15.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9648,-60.1331,101,"BOL91007",20181121000000,21.3,66,14.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9648,-60.1331,101,"BOL91007",20181121001000,21.2,67,14.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9648,-60.1331,101,"BOL91007",20181121002000,21.1,68,14.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9648,-60.1331,101,"BOL91007",20181121003000,21.2,68,15,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9648,-60.1331,101,"BOL91007",20181121004000,21.4,67,15.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9648,-60.1331,101,"BOL91007",20181121005000,21.4,67,15.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7096,-60.3219,32,"BOL91010",20181121000000,21.4,68,15.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7096,-60.3219,32,"BOL91010",20181121001000,21,70,15.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7096,-60.3219,32,"BOL91010",20181121002000,20.3,72,15.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7096,-60.3219,32,"BOL91010",20181121003000,19.9,74,15.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7096,-60.3219,32,"BOL91010",20181121004000,19.6,75,15,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7096,-60.3219,32,"BOL91010",20181121005000,19.1,76,14.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.1482,-58.4125,30,"BOL91011",20181121000000,22.9,53,12.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.1482,-58.4125,30,"BOL91011",20181121001000,22.6,54,12.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.1482,-58.4125,30,"BOL91011",20181121002000,22.3,55,12.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.1482,-58.4125,30,"BOL91011",20181121003000,22,55,12.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.1482,-58.4125,30,"BOL91011",20181121004000,21.8,56,12.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.1482,-58.4125,30,"BOL91011",20181121005000,21.6,57,12.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.054,-60.6044,25,"BOL91012",20181121001000,20,72,14.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.054,-60.6044,25,"BOL91012",20181121002000,19.7,72,14.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.054,-60.6044,25,"BOL91012",20181121003000,19.9,70,14.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.054,-60.6044,25,"BOL91012",20181121004000,20.2,70,14.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.054,-60.6044,25,"BOL91012",20181121005000,20.4,68,14.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.1525,-60.1917,112,"BOL91018",20181121000000,20.7,73,15.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.1525,-60.1917,112,"BOL91018",20181121001000,20.4,77,16.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.1525,-60.1917,112,"BOL91018",20181121004000,18.8,92,17.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.0017,-58.5287,61,"BOL91022",20181121000000,20.7,15,-6.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.0017,-58.5287,61,"BOL91022",20181121001000,20.4,9,-13.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.0017,-58.5287,61,"BOL91022",20181121002000,19.7,100,19.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.0017,-58.5287,61,"BOL91022",20181121003000,19.3,100,19.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.0017,-58.5287,61,"BOL91022",20181121004000,19.6,100,19.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.0017,-58.5287,61,"BOL91022",20181121005000,19.2,100,19.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.0765,-58.2838,69,"BOL91023",20181121000000,22,66,15.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.0765,-58.2838,69,"BOL91023",20181121001000,21.7,65,14.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.0765,-58.2838,69,"BOL91023",20181121002000,21.5,67,15.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.0765,-58.2838,69,"BOL91023",20181121003000,21.3,68,15,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.0765,-58.2838,69,"BOL91023",20181121004000,21,67,14.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.0765,-58.2838,69,"BOL91023",20181121005000,20.8,66,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.286,-58.6634,0,"BOL91024",20181121000000,21.4,67,15.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.286,-58.6634,0,"BOL91024",20181121001000,21.2,69,15.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.286,-58.6634,0,"BOL91024",20181121002000,20.8,70,15.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.286,-58.6634,0,"BOL91024",20181121003000,20.6,71,15,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.286,-58.6634,0,"BOL91024",20181121004000,20.3,72,15,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.286,-58.6634,0,"BOL91024",20181121005000,20,72,14.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.8471,-60.5174,30,"BOL91026",20181121000000,20.6,46,8.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.8471,-60.5174,30,"BOL91026",20181121001000,20.1,41,6.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.8471,-60.5174,30,"BOL91026",20181121002000,19.9,38,5.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.8471,-60.5174,30,"BOL91026",20181121003000,19.5,34,3.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.8471,-60.5174,30,"BOL91026",20181121004000,18.8,27,-0.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.8471,-60.5174,30,"BOL91026",20181121005000,18.3,25,-2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.0674,-59.9994,103,"BOL91027",20181121000000,21.7,62,14.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.0674,-59.9994,103,"BOL91027",20181121001000,21.2,65,14.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.0674,-59.9994,103,"BOL91027",20181121002000,20.7,67,14.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.0674,-59.9994,103,"BOL91027",20181121003000,20.1,69,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.0674,-59.9994,103,"BOL91027",20181121004000,19.5,71,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.0674,-59.9994,103,"BOL91027",20181121005000,19.1,74,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.6494,-59.2034,30,"BOL91028",20181121000000,22.7,54,13,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.6494,-59.2034,30,"BOL91028",20181121001000,22.2,52,11.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.6494,-59.2034,30,"BOL91028",20181121002000,21.7,48,10.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.6494,-59.2034,30,"BOL91028",20181121003000,21.1,43,8.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.6494,-59.2034,30,"BOL91028",20181121005000,20.7,36,5,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.9272,-58.7863,61,"BOL91029",20181121000000,20.8,39,6.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.9272,-58.7863,61,"BOL91029",20181121001000,20.6,35,4.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.9272,-58.7863,61,"BOL91029",20181121002000,20.5,32,3.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.9272,-58.7863,61,"BOL91029",20181121003000,20.3,29,1.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.9272,-58.7863,61,"BOL91029",20181121004000,20.2,26,-0,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.9272,-58.7863,61,"BOL91029",20181121005000,20.2,20,-3.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3279,-60.3981,95,"BOL91030",20181121000000,21.3,52,11,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3279,-60.3981,95,"BOL91030",20181121004000,20.8,59,12.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3279,-60.3981,95,"BOL91030",20181121005000,20.7,61,12.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.4139,-59.8144,30,"BOL91034",20181121000000,24.2,53,13.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.4139,-59.8144,30,"BOL91034",20181121001000,23.7,55,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.4139,-59.8144,30,"BOL91034",20181121002000,23.2,57,14.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.4139,-59.8144,30,"BOL91034",20181121003000,22.9,57,13.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.4139,-59.8144,30,"BOL91034",20181121004000,22.7,58,13.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.4139,-59.8144,30,"BOL91034",20181121005000,22.5,59,14,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7802,-59.9075,30,"BOL91035",20181121000000,23.4,41,9.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7802,-59.9075,30,"BOL91035",20181121001000,23.1,40,8.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7802,-59.9075,30,"BOL91035",20181121002000,22.8,39,8,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7802,-59.9075,30,"BOL91035",20181121003000,22.4,37,7.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7802,-59.9075,30,"BOL91035",20181121004000,22.1,35,5.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7802,-59.9075,30,"BOL91035",20181121005000,21.8,32,4.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7011,-58.8551,54,"BOL91036",20181121000000,22.1,61,14.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7011,-58.8551,54,"BOL91036",20181121001000,21.8,62,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7011,-58.8551,54,"BOL91036",20181121002000,21.6,63,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7011,-58.8551,54,"BOL91036",20181121003000,21.4,64,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7011,-58.8551,54,"BOL91036",20181121004000,21.1,65,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7011,-58.8551,54,"BOL91036",20181121005000,20.9,65,14.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.6597,-58.7729,70,"BOL91037",20181121000000,20.6,74,15.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.6597,-58.7729,70,"BOL91037",20181121001000,20.3,75,15.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.6597,-58.7729,70,"BOL91037",20181121002000,20,76,15.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.6597,-58.7729,70,"BOL91037",20181121003000,19.3,81,16,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.6597,-58.7729,70,"BOL91037",20181121004000,19.1,80,15.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.6597,-58.7729,70,"BOL91037",20181121005000,18.9,80,15.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.2541,-58.1467,30,"BOL91039",20181121000000,22.2,49,11.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.2541,-58.1467,30,"BOL91039",20181121001000,21.8,45,9.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.2541,-58.1467,30,"BOL91039",20181121002000,21.5,41,7.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.2541,-58.1467,30,"BOL91039",20181121003000,21.3,33,4.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.2541,-58.1467,30,"BOL91039",20181121004000,20.9,25,0.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.2541,-58.1467,30,"BOL91039",20181121005000,20.7,22,-1.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.2205,-60.3631,30,"BOL91040",20181121000000,19.9,58,11.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.2205,-60.3631,30,"BOL91040",20181121001000,19.1,55,9.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.2205,-60.3631,30,"BOL91040",20181121002000,18.4,52,8.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.2205,-60.3631,30,"BOL91040",20181121003000,18.8,51,8.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.2205,-60.3631,30,"BOL91040",20181121004000,19.1,50,8.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.2205,-60.3631,30,"BOL91040",20181121005000,18.9,48,7.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.4298,-58.7672,62,"BOL91041",20181121001000,21.6,27,1.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.4298,-58.7672,62,"BOL91041",20181121002000,21.3,21,-2.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.4298,-58.7672,62,"BOL91041",20181121003000,20.8,12,-9.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.4298,-58.7672,62,"BOL91041",20181121004000,20.3,4,-22.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.4298,-58.7672,62,"BOL91041",20181121005000,20.3,4,-24.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.4834,-60.3077,30,"BOL91043",20181121001000,22.7,42,9.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.4834,-60.3077,30,"BOL91043",20181121004000,22,49,10.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.589,-60.1638,30,"BOL91044",20181121005000,18.2,72,13.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7225,-59.3818,52,"BOL91045",20181121000000,24.1,68,17.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7225,-59.3818,52,"BOL91045",20181121001000,24,69,17.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7225,-59.3818,52,"BOL91045",20181121002000,24.1,69,17.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7225,-59.3818,52,"BOL91045",20181121003000,24.2,68,17.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7225,-59.3818,52,"BOL91045",20181121004000,24.1,68,17.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.7225,-59.3818,52,"BOL91045",20181121005000,24,69,17.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-33.1011,-59.2999,21,"BOL91047",20181121000000,22.2,54,12.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-33.1011,-59.2999,21,"BOL91047",20181121001000,21.8,52,11.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-33.1011,-59.2999,21,"BOL91047",20181121002000,21.6,50,10.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-33.1011,-59.2999,21,"BOL91047",20181121003000,21.3,46,9.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-33.1011,-59.2999,21,"BOL91047",20181121004000,21.2,42,7.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-33.1011,-59.2999,21,"BOL91047",20181121005000,21,39,6.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.583,-59.8915,73,"BOL91048",20181121000000,22.5,60,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.583,-59.8915,73,"BOL91048",20181121002000,21.9,60,13.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.583,-59.8915,73,"BOL91048",20181121003000,21.5,59,13.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.583,-59.8915,73,"BOL91048",20181121004000,21.3,58,12.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.5899,-60.0818,30,"BOL91049",20181121000000,22.9,60,14.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.5899,-60.0818,30,"BOL91049",20181121001000,22.6,61,14.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.5899,-60.0818,30,"BOL91049",20181121002000,22.5,61,14.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.5899,-60.0818,30,"BOL91049",20181121003000,22.3,62,14.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.5899,-60.0818,30,"BOL91049",20181121004000,22,63,14.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.5899,-60.0818,30,"BOL91049",20181121005000,21.6,65,14.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.69,-59.9056,30,"BOL91050",20181121000000,20.1,73,15.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.69,-59.9056,30,"BOL91050",20181121001000,19.6,76,15.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.69,-59.9056,30,"BOL91050",20181121002000,19.1,76,14.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.69,-59.9056,30,"BOL91050",20181121003000,18.5,77,14.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.69,-59.9056,30,"BOL91050",20181121004000,18,79,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.69,-59.9056,30,"BOL91050",20181121005000,17.8,80,14.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.4762,-59.3278,30,"BOL91052",20181121000000,21.1,70,15.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.4762,-59.3278,30,"BOL91052",20181121001000,20.6,72,15.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.4762,-59.3278,30,"BOL91052",20181121002000,20.1,74,15.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.4762,-59.3278,30,"BOL91052",20181121003000,19.9,74,15.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.1867,-59.5185,30,"BOL91053",20181121000000,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.1867,-59.5185,30,"BOL91053",20181121001000,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.1867,-59.5185,30,"BOL91053",20181121002000,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.1867,-59.5185,30,"BOL91053",20181121003000,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.1867,-59.5185,30,"BOL91053",20181121004000,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.1867,-59.5185,30,"BOL91053",20181121005000,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3825,-58.879,68,"BOL91054",20181121000000,23.3,60,15.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3825,-58.879,68,"BOL91054",20181121002000,22.8,62,15.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3825,-58.879,68,"BOL91054",20181121003000,22.6,62,15,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3825,-58.879,68,"BOL91054",20181121005000,22.5,59,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3828,-60.1706,84,"BOL91057",20181121000000,20.8,56,11.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3828,-60.1706,84,"BOL91057",20181121001000,20.5,57,11.8,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3828,-60.1706,84,"BOL91057",20181121002000,20,60,12.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3828,-60.1706,84,"BOL91057",20181121003000,19.8,62,12.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3828,-60.1706,84,"BOL91057",20181121004000,19.6,63,12.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-32.3828,-60.1706,84,"BOL91057",20181121005000,19.1,66,12.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.0585,-57.9219,65,"BOL91059",20181121000000,21.9,68,15.8,NaN,NaN,NaN,1,NaN,NaN,NaN
-31.0585,-57.9219,65,"BOL91059",20181121001000,21.7,71,16.3,NaN,NaN,NaN,1,NaN,NaN,NaN
-31.0585,-57.9219,65,"BOL91059",20181121002000,21.5,73,16.5,NaN,NaN,NaN,1,NaN,NaN,NaN
-31.0585,-57.9219,65,"BOL91059",20181121003000,21.2,72,15.9,NaN,NaN,NaN,1,NaN,NaN,NaN
-31.0585,-57.9219,65,"BOL91059",20181121004000,21,73,16,NaN,NaN,NaN,1,NaN,NaN,NaN
-31.0585,-57.9219,65,"BOL91059",20181121005000,20.9,73,15.8,NaN,NaN,NaN,1,NaN,NaN,NaN
-31.2972,-58.083,59,"BOL91060",20181121000000,20.7,67,14.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.2972,-58.083,59,"BOL91060",20181121001000,20.4,68,14.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.2972,-58.083,59,"BOL91060",20181121002000,20.1,70,14.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.2972,-58.083,59,"BOL91060",20181121003000,19.8,72,14.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.2972,-58.083,59,"BOL91060",20181121004000,19.5,72,14.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.2972,-58.083,59,"BOL91060",20181121005000,19.4,73,14.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9419,-58.3011,45,"BOL91061",20181121000000,22.1,45,9.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9419,-58.3011,45,"BOL91061",20181121001000,21.6,35,5.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9419,-58.3011,45,"BOL91061",20181121002000,20.8,26,0.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9419,-58.3011,45,"BOL91061",20181121003000,20.4,19,-3.9,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9419,-58.3011,45,"BOL91061",20181121004000,20.3,18,-4.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.9419,-58.3011,45,"BOL91061",20181121005000,20.6,25,-0,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.8041,-58.1921,43,"BOL91062",20181121000000,21,67,14.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.8041,-58.1921,43,"BOL91062",20181121001000,20.6,68,14.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.8041,-58.1921,43,"BOL91062",20181121002000,20.2,70,14.6,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.8041,-58.1921,43,"BOL91062",20181121003000,19.7,72,14.5,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.8041,-58.1921,43,"BOL91062",20181121004000,19.1,74,14.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.8041,-58.1921,43,"BOL91062",20181121005000,18.7,75,14.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7282,-60.528,65,"BOL91063",20181121000000,24.8,62,17.1,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7282,-60.528,65,"BOL91063",20181121001000,24.6,63,17.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7282,-60.528,65,"BOL91063",20181121002000,24.5,64,17.2,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7282,-60.528,65,"BOL91063",20181121003000,24.3,65,17.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7282,-60.528,65,"BOL91063",20181121004000,24.2,66,17.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7282,-60.528,65,"BOL91063",20181121005000,24.2,65,17.3,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7531,-60.1094,30,"BOL91065",20181121000000,20,100,20,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7531,-60.1094,30,"BOL91065",20181121001000,19.4,100,19.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7531,-60.1094,30,"BOL91065",20181121002000,19,100,19,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7531,-60.1094,30,"BOL91065",20181121003000,18.4,100,18.4,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7531,-60.1094,30,"BOL91065",20181121004000,18,100,18,NaN,NaN,NaN,0,NaN,NaN,NaN
-31.7531,-60.1094,30,"BOL91065",20181121005000,17.7,100,17.7,NaN,NaN,NaN,0,NaN,NaN,NaN
-30.5624,-59.524,29,"BOL91070",20181121001000,22,77,17.8,NaN,NaN,NaN,0,NaN,NaN,NaN
